name	id	artworks	associated_periods_or_movements	art_forms	art_series
Francisco Henriques	/guid/9202a8c04000641f80000000047382f4				
Andrea Camassei	/guid/9202a8c04000641f8000000004827bc6			Painting	
Jean-Pierre de Rothschild	/guid/9202a8c04000641f8000000004647016			Painting	
Ali Hossaini	/guid/9202a8c04000641f800000000559395f				
Katherine Carl	/guid/9202a8c04000641f800000000473ad09			Painting	
Henry Tonks	/guid/9202a8c04000641f8000000005c59714			Painting	
Misha Reznikoff	/guid/9202a8c04000641f8000000005ab0b0b				
Clemente Bocciardo	/guid/9202a8c04000641f800000000563b2e4			Painting	
Claes Corneliszoon Moeyaert	/guid/9202a8c04000641f8000000005c012e3		Baroque		
Andrea Way	/guid/9202a8c04000641f80000000045e8806				
Diana Beauclerk	/guid/9202a8c04000641f8000000005705ba1				
David Shterenberg	/guid/9202a8c04000641f8000000004687651				
Meghan Niven	/guid/9202a8c04000641f8000000005707f51			Painting	
Lorenzo de' Ferrari	/guid/9202a8c04000641f8000000005aee9fe			Painting	
Ryūsuke Mita	/guid/9202a8c04000641f800000000562f6fb				
Reuben Kadish	/guid/9202a8c04000641f8000000004797e25				
Sean P. Morrissey	/guid/9202a8c04000641f8000000005ad460b				
Eda Nemoede Casterton	/guid/9202a8c04000641f80000000055cdd46				
Alexandre Antigna	/guid/9202a8c04000641f80000000046d0b60			Painting	
Viktor Surbek	/guid/9202a8c04000641f800000000567a0db				
Pier-Francesco Sacchi	/guid/9202a8c04000641f8000000005e3a0c4			Painting	
Arthur Villeneuve	/guid/9202a8c04000641f8000000005e1cc5b		Naïve art		
José Roma	/guid/9202a8c04000641f8000000005e40965				
Helen Lundeberg	/guid/9202a8c04000641f80000000047a6fda	Artist, Flowers, and Hemispheres		Painting	
Eszter Mattioni	/guid/9202a8c04000641f80000000057b6fc0			Painting	
Marina Person	/guid/9202a8c04000641f80000000057d263e				
Vaughan Grylls	/guid/9202a8c04000641f8000000004603238				
Pascale Quiviger	/guid/9202a8c04000641f80000000045fe686				
Doug Binder	/guid/9202a8c04000641f800000000567bf6e			Painting	
Juan José Calandria	/guid/9202a8c04000641f8000000005bf0cbd				
Jacopino del Conte	/guid/9202a8c04000641f8000000004610ba5			Painting	
Pietro Marescalchi	/guid/9202a8c04000641f800000000579acac			Painting	
Mizuho Aimoto	/guid/9202a8c04000641f8000000004843a39				
Farshid Mesghali	/guid/9202a8c04000641f800000000471a5c2			Painting	
Cristobal Garcia Salmeron	/guid/9202a8c04000641f8000000005e3a292				
Joseph Giunta	/guid/9202a8c04000641f800000000480688e				
B. Dan Berger	/guid/9202a8c04000641f8000000005a9737c				
Ashika Sakura	/guid/9202a8c04000641f8000000005695bdf				
Giuseppe Diamantini	/guid/9202a8c04000641f800000000574b601			Painting	
Sydney Lough Thompson	/guid/9202a8c04000641f8000000005af14c4			Painting	
Vincent Cavallaro	/guid/9202a8c04000641f8000000005b36971				
Aaron Draper Shattuck	/guid/9202a8c04000641f80000000057cdfc2				
Markus Oehlen	/guid/9202a8c04000641f800000000472c4ed		Contemporary art	Painting	
Baldassare d'Anna	/guid/9202a8c04000641f8000000005a94054			Painting	
Wojciech Weiss	/guid/9202a8c04000641f80000000047323ca			Painting	
Nicolas Chaperon	/guid/9202a8c04000641f80000000057ca57f		Baroque		
Tanzio da Varallo	/guid/9202a8c04000641f80000000047c0042		Baroque	Painting	
Nikolai Nevrev	/guid/9202a8c04000641f8000000004819680				
Antonio Calza	/guid/9202a8c04000641f800000000564649c			Painting	
Giovanni Battista Cimaroli	/guid/9202a8c04000641f8000000005b397f0			Painting	
Enoch Wood Perry, Jr.	/guid/9202a8c04000641f80000000057e4ea3			Painting	
Peter Keil	/guid/9202a8c04000641f8000000004795e8b			Painting	
Niccolò Alunno	/guid/9202a8c04000641f80000000047a3046			Painting	
Richard Allen	/guid/9202a8c04000641f8000000004813e9c				
Lee Dong Youb	/guid/9202a8c04000641f8000000005717a52			Painting	
Rachel Wilberforce	/guid/9202a8c04000641f800000000586482e			Installation art,Photography	
Lamine Dieng	/guid/9202a8c04000641f8000000005bfdfaf				
Giulio Benso	/guid/9202a8c04000641f800000000472a65b			Painting	
Fernand Pelez	/guid/9202a8c04000641f80000000046c2ff3			Painting	
Rocco Marconi	/guid/9202a8c04000641f80000000056e1f10			Painting	
Giovanni Maria Butteri	/guid/9202a8c04000641f800000000471df88			Painting	
Colantonio del Fiore	/guid/9202a8c04000641f8000000005662a25			Painting	
Nikolai Krymov	/guid/9202a8c04000641f80000000047b1d76				
Nayland Blake	/guid/9202a8c04000641f8000000008ea2a4f				
Emil Polit	/guid/9202a8c04000641f80000000083ae934				
Hede von Trapp	/guid/9202a8c04000641f8000000008bb83e2				
Pablo Amorsolo	/guid/9202a8c04000641f8000000008035c73				
Sean Callahan	/guid/9202a8c04000641f8000000009f2666a	Unconditional,The Return		Painting	
Jan Ernst Abraham Volschenk	/guid/9202a8c04000641f800000000965515a				
Peter Brown	/guid/9202a8c04000641f8000000008e11082				
Leila Daw	/guid/9202a8c04000641f8000000009d33a68				
Andrew Grassie	/guid/9202a8c04000641f800000000803d607				
John Levee	/guid/9202a8c04000641f8000000008d26f92		Hard-edge painting	Painting	
Thomas de Critz	/guid/9202a8c04000641f8000000008749d15				
Erich Buchholz	/guid/9202a8c04000641f8000000009421c0d			Painting	
John Banovich	/guid/9202a8c04000641f800000000961c877				
Saskia Olde Wolbers	/guid/9202a8c04000641f800000000802c6b0				
Jonathan Fisher	/guid/9202a8c04000641f8000000008756903			Painting	
John J. Enneking	/guid/9202a8c04000641f8000000009ceaf35		Impressionism		
Edward Cucuel	/guid/9202a8c04000641f8000000009ceaf91		Impressionism		
Jean Michelin	/guid/9202a8c04000641f8000000009d8ef25		Baroque		
Frans Post	/guid/9202a8c04000641f80000000083beae1	View of Fredericksstad in Paraiba, Brazil,The Ox Cart	Dutch Golden Age,Baroque	Painting	
Charles Fazzino	/guid/9202a8c04000641f8000000008eb5ce7				
Aert Schouman	/guid/9202a8c04000641f8000000009056363				
Karl Ernest Papf	/guid/9202a8c04000641f8000000008cf938f			Painting	
Edouard Wah	/guid/9202a8c04000641f8000000008ea9087				
Lumi√®re Brothers	/guid/9202a8c04000641f800000000763b7de	Untitled [Jewelry]			
Etienne-Jules Marey	/guid/9202a8c04000641f800000000763b8a4	Figurines de platre representant onze attitudes successives de l'aile d'un...,Locomotion aquatique, Etude s√©quentielle des mouvements de nage de la raie			
Gordon Parks	/guid/9202a8c04000641f800000000763ccad	Emerging Man			
Andr√© Kert√©sz	/guid/9202a8c04000641f800000000763ba27	Rue Vavin, Paris,Distortion No. 129,Washington Square,New York Abstraction,The Fortune Teller,Self Portrait Standing in Doorway,Wine Cellars at Budafok, Hungary			
Ezra Stoller	/guid/9202a8c04000641f800000000763bcee	Morris Lapidus, Eden Roc Hotel, Miami Beach, Florida, 1955,Mies van der Rohe (with Philip Johnson and Kahn and Jacobs), Seagram Building...,Philip Johnson, New York State Theater, Lincoln Center, New York, 1964,Edward Durell Stone, Huntington Hartford Gallery, New York, 1964,Gordon Bunshaft/Skidmore, Owings & Merrill, Beinecke Rare Book and Manuscri...,Gordon Bunshaft/Skidmore, Owings & Merrill, Beinecke Rare Book and Manuscri...,Philip Johnson, Amon Carter Museum of Western Art, Fort Worth, Texas, 1961,Wallace K. Harrison and Max Abramovitz, Philharmonic Hall, Lincoln Center, Ne...			
Kumi Sugai	/guid/9202a8c04000641f800000000763cac1	Afternoon (Gogo),Hunter (Kariudo)			
Sergei Alekseevich Luchishkin	/guid/9202a8c04000641f800000000763c959	Project by Nikolai Tryaskin for a Spatio-Constructive Apparatus			
Jack Jefferson	/guid/9202a8c04000641f800000000763bdb4	Embarcadero #3,Untitled			
Barbara Braunohler	/guid/9202a8c04000641f8000000007d2acf7				
Emmet Gowin	/guid/9202a8c04000641f800000000763c18c	Danville, VA, 1969 [Quilt on Clothing Line],Edith, Danville, Virginia,Children with a Hose,Nancy & Dwayne, Danville, Virginia,Butchering, Near Chatham, Virginia,Ralph, Christmas, Danville, Virginia,Abandoned Titan Missile Silo, Mountain Home, Idaho, 1987			
James Surls	/guid/9202a8c04000641f800000000763c43e	Being with the Sword and the Needle			
Ursula von Rydingsvard	/guid/9202a8c04000641f80000000076b919a	Wall Pocket			
Beat Streuli	/guid/9202a8c04000641f800000000763c504	Bondi Beach/Parramatta Road			
Mary Daniel Hobson	/guid/9202a8c04000641f800000000763c71e	In Memory			
Pietro Adami	/guid/9202a8c04000641f8000000006b519bd			Painting	
Milet Andrejevic	/guid/9202a8c04000641f8000000006be56ab				
Bernt Tunold	/guid/9202a8c04000641f8000000006ed7b5b				
Stefan Kurten	/guid/9202a8c04000641f80000000076b8fae	Ghost			
Lalita Lajmi	/guid/9202a8c04000641f80000000074a6e2f				
Farideh Lashai	/guid/9202a8c04000641f800000000802ddcd			Painting	
Shinji Mizushima	/guid/9202a8c04000641f8000000006f1b43f				
Enrico Fiammingo	/guid/9202a8c04000641f8000000006eb6676			Painting	
Pieter Meert	/guid/9202a8c04000641f8000000006b4902c			Painting	
Ştefan Câlţia	/guid/9202a8c04000641f8000000006b2337e				
Carlo Cozza	/guid/9202a8c04000641f8000000006c4ad65			Painting	
Domenico Malpiedi	/guid/9202a8c04000641f8000000006b1f7ac			Painting	
Ellis William Roberts	/guid/9202a8c04000641f8000000008022308				
Arline Fisch	/guid/9202a8c04000641f8000000007685be4				
Patricia Broderick	/guid/9202a8c04000641f8000000006bb08a4			Painting	
Antonio Caimi	/guid/9202a8c04000641f8000000006c1f375			Painting	
Giuseppe Quaglio	/guid/9202a8c04000641f8000000006b10f36				
Jerry Harris	/guid/9202a8c04000641f8000000006eec1a0				
Antonio Pachera	/guid/9202a8c04000641f8000000006ba6835			Painting	
Auguste Étienne François Mayer	/guid/9202a8c04000641f8000000006c05764				
George Wachsteter	/guid/9202a8c04000641f800000000803f6f0			Drawing,Painting	
Egbert van Drielst	/guid/9202a8c04000641f8000000006c2a660				
Francesco Tacconi	/guid/9202a8c04000641f8000000006c2d859			Painting	
Takashi Teshirogi	/guid/9202a8c04000641f80000000076a5d93				
Toby Edward Rosenthal	/guid/9202a8c04000641f8000000007653f11	Elaine			
Pierre-Yves Trémois	/guid/9202a8c04000641f8000000007363263				
Sbastien Bourdon	/guid/9202a8c04000641f8000000007653e4b	Portrait of a Man,Christ Receiving the Children			
R B Kitaj	/guid/9202a8c04000641f80000000076b8df0	Los Angeles No. 4 (Barnes),The Ohio Gang			
William Morris Hunt	/guid/9202a8c04000641f8000000007653cb0	The Horses of Anahita			
Mateo Tannatt	/guid/9202a8c04000641f8000000006bb765a				
Bartlomiej Kuznicki	/guid/9202a8c04000641f800000000763a8b7	The Passenger			
Dieter Roth	/guid/9202a8c04000641f80000000076b9260	Snow,Basel on the Rhine			
Kolatan / Mac Donald Studio	/guid/9202a8c04000641f800000000763a90b	Raybould House and Garden,Raybould House and Garden,Raybould House and Garden, Fairfield County, Connecticut,Raybould House and Garden,Raybould House and Garden,Raybould House and Garden [series of 5 digital renderings],Raybould House and Garden			
Phillip Pavia	/guid/9202a8c04000641f800000000763aae7	African Nightfall			
Louis Messidor Lebon Petitot	/guid/9202a8c04000641f8000000007653bbc	Bust of Pierre Franois Leonard Fontaine,Bust of Charles Percier (1764-1838)			
Fred G. Korth	/guid/9202a8c04000641f800000000763ab3b	Chicago (bridge girder and skyscraper),Refinery,Refinery			
Hiroshi Sugito	/guid/9202a8c04000641f800000000763ac01	Crossing the Sea,The Net			
Richard Marquis	/guid/9202a8c04000641f8000000006b47174			Glass	
Nicolaus Gerhaert von Leyden	/guid/9202a8c04000641f8000000007653b6b	Reliquary Bust of Saint Margaret of Antioch			
Philip Hyde	/guid/9202a8c04000641f800000000763b237	Livermore Gravel Pits,Point Pedro,Stream Ice Formation, Donner Summit, California,Lake Almanor, California,Dead white bark pine near Mono Pass, Yosemite National Park,Capitol Reef, Utah,Lakeshore, Kings,Cathedral Peak (Christmas 1946 card),Moss hung cypress, Point Lobos, California			
George Duncan Beechey	/guid/9202a8c04000641f8000000007d5bac9				
Jimmy Ernst	/guid/9202a8c04000641f800000000763b517	Recognition			
Pier Francesco Guala	/guid/9202a8c04000641f8000000006bbc9e6			Painting	
Charles Rohlfs	/guid/9202a8c04000641f80000000076538e7	Hall Chair			
Hannah Brown Skeele	/guid/9202a8c04000641f8000000007653721	Fruit Piece			
Keith Monroe	/guid/9202a8c04000641f800000000763b75f	Landscape			
Ellen Gallagher	/guid/9202a8c04000641f800000000765362d	They Could Still Serve,Untitled,Oh! Susanna			
Anthonie de Lorme	/guid/9202a8c04000641f8000000009d8eed3		Baroque		
Joshua Elder	/guid/9202a8c04000641f8000000008754711				
Ibrahim Ghannam	/guid/9202a8c04000641f80000000083bf839				
Zoe Crosher	/guid/9202a8c04000641f8000000008ec6d06				
Gary Gutierrez	/guid/9202a8c04000641f8000000009dc847f	Uncle Sam Skeleton			
Marion Borgelt	/guid/9202a8c04000641f8000000008116689				
Eduardo Mac Entyre	/guid/9202a8c04000641f800000000907cd36				
Dave Pearson	/guid/9202a8c04000641f800000000964f272				
Rienk Jelgerhuis	/guid/9202a8c04000641f8000000008ec1623				
Ding Yunpeng	/guid/9202a8c04000641f8000000008cf6f8e				
Horiyoshi III	/guid/9202a8c04000641f8000000008d2e02c				
Giambattista De Curtis	/guid/9202a8c04000641f8000000008389d81			Painting	
Charles Hollis Jones	/guid/9202a8c04000641f8000000008749b7e				
Jacques Linard	/guid/9202a8c04000641f8000000009d8ee82		Baroque		
Sidney Jonas Budnick	/guid/9202a8c04000641f8000000009055585				
Hiroko Sadanobu	/guid/9202a8c04000641f8000000005ab1314				
Don Kottmann	/guid/9202a8c04000641f80000000046ebf44				
Giovanni Andrea Casella	/guid/9202a8c04000641f8000000005ab1797			Painting	
Derek Gardner	/guid/9202a8c04000641f800000000559fb96			Painting	
Johannes Martini	/guid/9202a8c04000641f80000000056adc41				
Hong 10	/guid/9202a8c04000641f8000000004784a0b				
Demas Nwoko	/guid/9202a8c04000641f80000000057a25a8			Painting	
Ulrika Pasch	/guid/9202a8c04000641f80000000055cff46		Rococo	Painting	
Jean Dupas	/guid/9202a8c04000641f8000000004673765				
Israel Zohar	/guid/9202a8c04000641f80000000055d88d9			Painting	
Jess von der Ahe	/guid/9202a8c04000641f80000000047c3fb4				
Roberto de la Rocha	/guid/9202a8c04000641f80000000045e4d28			Painting	
Andrzej Wróblewski	/guid/9202a8c04000641f80000000046740ef			Painting	
John Alan Maxwell	/guid/9202a8c04000641f8000000004692266				
Paul Pfeiffer	/guid/9202a8c04000641f8000000005699b1b				
Saskia Ozols	/guid/9202a8c04000641f800000000566a4f7				
Giuseppe Bonati	/guid/9202a8c04000641f800000000560ad90			Painting	
Niccolò Semitecolo	/guid/9202a8c04000641f800000000572191a			Painting	
Marie Louise Kold	/guid/9202a8c04000641f800000000570ec63				
Júlíana Sveinsdóttir	/guid/9202a8c04000641f8000000005aff35b			Painting,Mosaic	
Hans Tyderle	/guid/9202a8c04000641f80000000047b80e0				
Alakbar Rezaguliyev	/guid/9202a8c04000641f80000000056da95e			Painting	
Takao Saito	/guid/9202a8c04000641f80000000046111a1				
Aleksander Kobzdej	/guid/9202a8c04000641f8000000005659400				
Patrick McCay	/guid/9202a8c04000641f800000000571cf0c				
Kura Te Waru Rewiri	/guid/9202a8c04000641f8000000004754027				
Cornelis Norbertus Gysbrechts	/guid/9202a8c04000641f800000000467dd0d				
Jacobo Pacchiarotto	/guid/9202a8c04000641f800000000568d59c			Painting	
Manuel Neri	/guid/9202a8c04000641f800000000472afc5	Chula,Untitled (Standing Figure),Reclining Figure,Mary and Julia,Carrara Figure No. 1,Untitled,Untitled		Printmaking,Sculpture,Painting	
Akizuki Risu	/guid/9202a8c04000641f8000000005673435				
Charles Gumery	/guid/9202a8c04000641f800000000905169a			Sculpture	
Rachel Berman	/guid/9202a8c04000641f800000000b3c8ed5			Painting	
William Pierson, Jr.	/guid/9202a8c04000641f800000000a829090				
David Des Granges	/guid/9202a8c04000641f8000000009d8eeee		Baroque		
Jan den Uyl	/guid/9202a8c04000641f8000000009d6b34e			Painting	
Gražina Didžiūnaitytė	/guid/9202a8c04000641f800000000b50e8d5			Painting	
Auguste Veillon	/guid/9202a8c04000641f800000000b557979			Painting	
Eduard Gubler	/guid/9202a8c04000641f800000000b53b162			Painting	
Louis Le Nain	/guid/9202a8c04000641f8000000009d8ee9d		Realism,Baroque		
Michael Gustavius Payne	/guid/9202a8c04000641f800000000a739f5d				
Francisco Pérez Sierra	/guid/9202a8c04000641f800000000ab12bcc				
Vytautas Pranas Bičiūnas	/guid/9202a8c04000641f800000000b53c30d			Painting	
Heinrich Herzig	/guid/9202a8c04000641f800000000b54b032			Painting	
Sven Dalsgaard	/guid/9202a8c04000641f8000000009cdc1fc		Surrealism		
Emily Murray Paterson	/guid/9202a8c04000641f800000000927ab53				
Jean Puy	/guid/9202a8c04000641f800000000a1efaf7				
George Loftus Noyes	/guid/9202a8c04000641f8000000009ceaf73		Impressionism		
Victor Mottez	/guid/9202a8c04000641f800000000af1d1f9				
François Devosge	/guid/9202a8c04000641f800000000ad22430				
Otto Tschumi	/guid/9202a8c04000641f800000000b522be6			Painting	
Joss McKinley	/guid/9202a8c04000641f8000000009d5b824				
Cleeve Horne	/guid/9202a8c04000641f8000000000c81df5				
Pietro Canonica	/guid/9202a8c04000641f8000000000f30786			Painting	
Baldassare Aloisi	/guid/9202a8c04000641f8000000000f1c649			Painting	
Manfred schwartz	/guid/9202a8c04000641f8000000000e74a79				
Louis Désiré Blanquart-Evrard	/guid/9202a8c04000641f8000000000dea631				
Hermann Hendrich	/guid/9202a8c04000641f8000000000dadc02				
A. Ramachandran	/guid/9202a8c04000641f8000000000ed2b49				
Okumura Togyu	/guid/9202a8c04000641f8000000000f18228				
Yoshiki Nakamura	/guid/9202a8c04000641f8000000000d30810				
Nessos Painter	/guid/9202a8c04000641f8000000000ed9870				
Mong-Lan	/guid/9202a8c04000641f8000000000c566e5				
Kevin Sharkey	/guid/9202a8c04000641f8000000000d68904			Ceramics,Printmaking,Sculpture,Drawing,Painting	
David Quinn	/guid/9202a8c04000641f8000000000c7baf1				
Călin Alupi	/guid/9202a8c04000641f8000000000d82b97				
Pierre Dupuis	/guid/9202a8c04000641f8000000000eded8c				
Horia Bernea	/guid/9202a8c04000641f8000000000d87de9				
Mohammad Ali Taraghijah	/guid/9202a8c04000641f8000000000ddd15f				
Floris Jespers	/guid/9202a8c04000641f8000000000d35b1f		Expressionism	Painting	
Louis Nicolas Philippe Auguste de Forbin	/guid/9202a8c04000641f8000000000e54066				
Gogi Saroj Pal	/guid/9202a8c04000641f8000000000ce92dc				
Robert Natkin	/guid/9202a8c04000641f8000000000c401a4			Painting	
William Strutt	/guid/9202a8c04000641f8000000000c4c2b8				
Mike Wrathell	/guid/9202a8c04000641f8000000000d3c29e				
Grant Hayunga	/guid/9202a8c04000641f800000000b3bd5b1			Painting	
Lauren Bon	/guid/9202a8c04000641f800000000abf9302	Not A Cornfield			
Keegan McHargue	/guid/9202a8c04000641f800000000ad1e4d6				
Gregorius Sickinger	/guid/9202a8c04000641f800000000b537140			Painting	
Ivanas Trutnevas	/guid/9202a8c04000641f800000000b52841b			Painting	
Georg Engelhard Schröder	/guid/9202a8c04000641f800000000bedaea6				
Franz K. Opitz	/guid/9202a8c04000641f800000000b5116cf			Painting	
Achille Etna Michallon	/guid/9202a8c04000641f800000000b62d1b4			Painting	
David Lenz	/guid/9202a8c04000641f800000000ad3964d			Painting	
Nicolai Shmatko	/guid/9202a8c04000641f800000000a6ef872			Painting	
Anders Stone	/guid/9202a8c04000641f800000000ad1a5d0			Painting	
Jakob Wilhelm Roux	/guid/9202a8c04000641f800000000a300625				
Josef Kriehuber	/guid/9202a8c04000641f800000000a214091				
Laimutis Ločeris	/guid/9202a8c04000641f800000000b514f7c			Painting	
Jack Hokeah	/guid/9202a8c04000641f800000000bef49e1				
Ann Royer	/guid/9202a8c04000641f800000000b3e5bee				
Giovanni Battista Fontana	/guid/9202a8c04000641f800000000ad2f067				
Guido Buzzelli	/guid/9202a8c04000641f800000000be9b72e				
Abbott Fuller Graves	/guid/9202a8c04000641f8000000009ceaf50		Impressionism		
Ian Woodner	/guid/9202a8c04000641f800000000ad2a3df				
Tetsuya Noda	/guid/9202a8c04000641f800000000b3b231c			Printmaking	
Baptista Jacobs	/guid/9202a8c04000641f800000000aa231d6				
Hendrik van Steenwyck the Younger	/guid/9202a8c04000641f8000000009d8edf8		Baroque		
Frances Fowler	/guid/9202a8c04000641f8000000009ee72f3			Painting	
Abel de Pujol	/guid/9202a8c04000641f800000000ad3c96d				
Moses Haughton the elder	/guid/9202a8c04000641f800000000a219150				
Håkon Stenstadvold	/guid/9202a8c04000641f800000000bec8bc2				
Ernest Edwards	/guid/9202a8c04000641f800000000aaae9ab	Charles Robert Darwin			
Sohan Qadri	/guid/9202a8c04000641f8000000009d6b2a9				
Herbert William Weekes	/guid/9202a8c04000641f800000000ad27efe		Neoclassicism		
Niccolo Roccatagliata	/guid/9202a8c04000641f8000000009d8ee4c		Baroque		
Nicolo Grassi	/guid/9202a8c04000641f800000000ad2c5c6				
Umberto Menin	/guid/9202a8c04000641f800000000a214e46				
Mieczysław Baryłko	/guid/9202a8c04000641f8000000009f018e6			Painting	
Jan Jansz. van de Velde III	/guid/9202a8c04000641f8000000009d8ef40		Baroque		
Germán Cueto	/guid/9202a8c04000641f800000000bea40e2				
Germán Gedovius	/guid/9202a8c04000641f800000000be88d8f				
Luigi Malice	/guid/9202a8c04000641f800000000ab26ef6				
Kræsten Iversen	/guid/9202a8c04000641f800000000a2162db				
Josef Moravec	/guid/9202a8c04000641f8000000006c2a999			Painting	
Eugne Zak	/guid/9202a8c04000641f8000000007653ea2	The Shepherd			
Lopold Survage	/guid/9202a8c04000641f8000000007653d2f	Abstract Cityscape,Hand Holding Cloth,Face Holding a Leaf,Composition			
Pietro Longhi	/guid/9202a8c04000641f8000000007653b71	Lady at Her Toilette			
Edouard Bliard	/guid/9202a8c04000641f8000000007653b43	French Street Scene			
Francisco Camilo	/guid/9202a8c04000641f8000000006bcb6c2				
Kanō Sansetsu	/guid/9202a8c04000641f8000000006c0020c				
Desiderio da Settignano (Workshop of)	/guid/9202a8c04000641f80000000076538cc	Madonna and Child			
Siegfried Reinhardt	/guid/9202a8c04000641f8000000006f9efbe			Painting	
Andrea Brustolon (School of)	/guid/9202a8c04000641f80000000076537f9	Standing Figure of Hercules			
Jacopo da Camerino	/guid/9202a8c04000641f8000000006c04cbd				
Jozef Israls	/guid/9202a8c04000641f8000000007653353	Mother and Child on a Seashore			
Hendrik de Clerck	/guid/9202a8c04000641f8000000006c0512d		Baroque	Painting	
Jedd Garet	/guid/9202a8c04000641f8000000005c2de64			Painting	
Vittorio Blanseri	/guid/9202a8c04000641f8000000006bc72a1			Painting	
Micha√´l Borremans	/guid/9202a8c04000641f800000000763ccb3	The Saddening			
Carlo Urbina	/guid/9202a8c04000641f8000000006c37183			Painting	
Michael Braley	/guid/9202a8c04000641f800000000763cbed	COR 1998 Annual Report			
Helen Torr	/guid/9202a8c04000641f800000000763c899	Windows and a Door			
Edward Corbett	/guid/9202a8c04000641f800000000763c724	Untitled,Washington, D.C., January #1,Washington D.C., #1 January,Untitled #3			
Jacob Epstein	/guid/9202a8c04000641f800000000763c65e	The Tin Hat,The Rock Drill,Portrait of Mrs. Epstein			
George Rodger	/guid/9202a8c04000641f800000000763c444	Uganda (Three Girls from the Wagasero Tribe of Forest People)			
Paul Horiuchi	/guid/9202a8c04000641f800000000763c37e	Nobilities of Time			
Archibald Herman Muller	/guid/9202a8c04000641f8000000006f03b85				
Edmund Kesting	/guid/9202a8c04000641f800000000763c192	Frau G. Kesting			
Alden Mason	/guid/9202a8c04000641f800000000763c108	Pink Blusher,Lucky Orange			
Carlo Magini	/guid/9202a8c04000641f8000000006bddf99			Painting	
Jacqueline Amuzie	/guid/9202a8c04000641f8000000006b6d3e7				
George Henry Seeley	/guid/9202a8c04000641f800000000763bfa6	Untitled [Winter Landscape]			
Pink Hanamori	/guid/9202a8c04000641f8000000006f8793e				
Tom Marioni	/guid/9202a8c04000641f800000000763bcf4	Drawing a Line as Far as I Can Reach (Edinburgh Drawing),FREE BEER (The Act of Drinking Beer with Friends is the Highest Form of Art)			
Jane Granby	/guid/9202a8c04000641f8000000007d0839f				
Barbara Kasten	/guid/9202a8c04000641f800000000763bb00	Metaphase 7,Site 10: Museum of Contemporary Art, Los Angeles,Site 3: The Equitable Center, New York City			
Frank O. Gehry	/guid/9202a8c04000641f800000000763b97f	Untitled,Pito Water Kettle,Easy Edges Lounge Chair,Studies for Coltello Island and Il Corso del Coltello (The Course of the Knife),Fish Lamp,Caramba Experimental Edges Chair,Superlight Chair			
Sommer & Behles	/guid/9202a8c04000641f800000000763b7e4	Anfiteatro, Pompeii (Amphitheater, Pompeii)			
Jack Stuck	/guid/9202a8c04000641f800000000763b765	Pastorale-Hollywood			
Charles Clifford	/guid/9202a8c04000641f800000000763b69f	Sevilla: Torre del Oro (Seville: Tower of the Gold),View of the Alcazar,Helmet, Spanish, 16th Century			
Henry E. Insley	/guid/9202a8c04000641f800000000763b177	Untitled [Charles B. Curtiss before Leaving for California]			
Georges Hugnet	/guid/9202a8c04000641f800000000763afe7	Retourner √† la Source (To Return to the Source),Initiation pr√©liminaire aux arcanes de la for√™t (First Initiation to the ...			
Gisela Beker	/guid/9202a8c04000641f8000000005e18b20			Painting	
Ron laboray	/guid/9202a8c04000641f8000000007d6775f			Painting	
Thomas Annan	/guid/9202a8c04000641f800000000763ad2d	The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,Princes Street, from King Street. Plate 24 from Old Closes and Streets...,The Old Closes and Streets of Glasgow,Old Building, High Street, Glasgow, plate 16 from Photographs of the...,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,Close No. 157, Bridgegate. Plate 36 from Old Closes and Streets...,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow,The Old Closes and Streets of Glasgow			
